A,B,C,D
77.49400103193206,73.35111772347977,75.54607434167632,73.7595066105939
78.30654130055342,73.05149552345685,80.40109959026174,66.62079131272877
74.20826673058576,78.16126697229946,83.05996496193501,84.46226098828888
76.23781391035538,76.6044613424978,78.45924792896706,70.15030865154701
79.94586161479351,73.67806719786006,74.10271727571558,79.57307737456127
73.74070951080829,79.19372123454511,75.75183595168097,74.93428286766476
73.84850439831784,72.13229208713683,80.36149760477153,64.9837724280579
74.3932667576193,75.81403175119036,74.31802889551153,65.12240083040264
77.60555789157644,78.89274910952601,74.34674513681286,68.60563434544476
78.07689137856022,81.96385552747572,73.06862540524172,72.72001648082185
71.99548957732802,79.95327131345879,72.28766879249173,68.67632689778848
71.94409624077642,73.80091950422377,71.76158098229524,76.14186556835574
78.2820793140164,75.42218438894926,71.6674423656008,78.76760383903083
76.89567793440052,76.90542840836352,76.01189194997377,74.42443637764654
77.38759025794785,75.55156933247495,77.74094404196464,85.23980092034823
72.5490491328923,74.36271231143652,78.11763862238008,71.33406379653714
74.73198771756057,80.30495508667474,77.44761370779808,83.39858056466576
73.06401332120092,67.35613248499055,75.2014025442691,75.70216818196499
73.0554889769042,76.08596153057675,66.90324010018574,78.08766237533457
79.69044009181944,73.75040547603554,78.78842847555948,70.92596685051025
83.25973350908423,74.39209154893177,79.94486295830467,71.13642374111797
78.36628619499515,69.8978275341502,72.56693738821346,79.12371250103972
69.2881195859982,72.36858926538076,72.37646460450051,78.9196793589642
75.63478725606922,74.57265648598762,73.91416143947988,75.48246120718575
73.58037409439666,77.2565022954508,82.29705152083044,75.35312281213743
78.23680608057762,74.95612621508513,81.70840305690118,69.38997260088338
73.36453563729003,82.76582546374033,77.26796089104728,65.35907358380351
69.1666397843558,83.13714509322045,75.40963975240533,80.60457907841518
75.10426923205478,72.8882509423702,76.81084876760238,77.81449041475199
73.6985486938137,76.42140239858078,69.27965540636276,78.37649549083287
80.5250127791347,77.9546378936249,78.64209943442529,73.29878289522522
78.62670277686331,75.26014022772085,72.14948168985143,69.14158177236166
76.01958832961064,73.44361210547697,76.20453694994322,85.75026050168279
72.49458708746914,74.8756762830606,69.13636469260548,70.10324110161635
75.16751826974152,79.58873805202907,76.64268308799143,78.7904557549505
75.10076976256781,74.98181897188526,68.1144478561753,82.01421296436774
74.47593777779028,72.04751294943259,69.88685007149638,77.72653473926333
71.0221119249425,73.56349863469922,72.3873621604191,69.53653657497576
78.85380440745857,74.37759823075703,72.83858420637877,68.53689792621005
74.3167295819205,70.35233603192378,80.70054900152871,82.0088132349689
76.20917181475924,71.5607996376036,76.51567702813671,66.98624116212994
74.40415824135485,75.31396620215546,75.32117177686095,72.66646739936257
77.8974968115948,75.67303733208622,79.75655972891907,75.99276274379906
79.21868772724676,82.09469928604818,77.30551880557378,73.94137379899364
76.07411821118986,71.33487096291357,72.80062875877245,79.77824681949188
77.27890091128492,79.0095042096163,77.48914149454386,76.84253464457898
71.7775661376755,76.02927394608777,75.17821083794576,78.3199887637699
73.31443359714986,77.65608862793869,75.0169168030601,72.89039969902805
74.51908606714791,78.2950101043188,72.25056041478464,72.37551580776693
72.9382750217451,76.85057350099274,72.91560823574996,74.2757489866953
74.91064758919437,76.19072321454168,72.4178655353694,74.46454374410222
73.6844911091308,73.91691077672219,72.62565464608805,68.7041875086762
77.48830699804563,68.32329684600822,74.5257589544133,73.0099044409683
66.88419465471674,70.16571326662067,78.39667930358237,75.24044716221685
78.26253396628572,77.81704704894808,75.20795730002467,81.34796754335117
76.98479736115264,74.83490627579873,71.00457247180005,76.72351035586286
73.57082322336385,78.4983861955883,76.58692101841902,73.64285905922327
73.80858523709995,78.56778318588655,76.54336109267635,72.81333794239954
69.06571978490615,79.84791489932773,72.68772266067369,77.46909702582553
77.96621440593705,79.52110697721584,77.41484274419518,81.2061440221847
69.9733398414805,73.71705043624868,76.45023010127812,78.09739653691997
72.88309728783122,77.91860197328984,78.80162412190052,65.09204672665113
73.24989281876377,74.73859268671718,76.20814889997119,68.72382540087114
71.6878300533582,78.79961097677423,74.43912859809413,66.68067902187282
76.90853444952097,71.73897128914355,67.76932762869646,66.13957283650055
79.18001491414994,73.52674928525538,76.33507619108833,80.98871153236246
78.32925443490542,73.28001941461467,84.16385908617407,73.65114282169837
69.65273784096412,72.66407380204554,78.15382655625349,76.01828981477819
74.65001965634517,79.634759229479,71.03426514204979,60.64848506603184
73.80870401201673,73.50651591566893,73.34628216734824,79.48550392994602
73.53066215484749,78.80839876207838,75.35436059812152,73.03399646158043
74.41666231675036,80.07325524606169,76.34431123037646,65.98383757311849
67.9651267103564,79.97825277892004,77.01066308612324,76.9917324046464
71.40676014754432,67.98288666092415,77.0182611799961,73.40312608062074
75.75872462761674,69.48313931663036,78.05442238935532,79.43748299758876
73.02684169914737,72.44948595138163,82.41275000024876,69.16949964927433
74.37693180427569,75.62830000163625,80.04365224269873,72.94469986152299
74.00742854384391,69.98810449845281,77.02914994491496,73.98397283904183
77.81568820318202,77.51810502049358,76.65624521769877,78.55803334031836
78.86514759316941,77.56041474777486,78.23089300096169,74.51679288488207
68.83323574814091,73.45673190101392,77.23857871410148,75.61572216219405
70.98879457715327,74.77962656417017,75.27228876150079,73.26334874319753
74.09775376112195,77.36653224006251,75.30102206106665,81.76539065246423
77.23723035119085,74.12884079420638,80.75109274658678,72.39830120999284
74.64352399272543,73.9429548424587,66.7098277467567,72.3830056684442
69.72481611451806,75.0916953029136,74.79984132174853,75.89057326620309
68.55775062995426,78.78564272077196,73.67896522361853,72.29571132862418
76.33905359794154,77.73638744593981,74.2482992090449,70.13367311761415
73.08580614589843,80.06930370026085,79.1967460217889,76.1725874479457
75.24320841332822,67.53212628310298,75.45869024528771,74.47752991546716
76.2515045459453,75.07832950392503,74.84697715037774,77.73158422738949
70.1351617983263,68.61039454672911,71.80609351207973,78.76226284987251
78.81649600268949,71.27360466814915,75.11053723278046,76.32075390084165
73.97186421556631,80.18177022445225,82.05535598606909,80.33789681388438
72.630312634327,74.58751618427802,73.0532203277256,69.96641674950101
71.91399310128573,78.87220363861275,80.68195165816894,72.76191123681242
75.5376823893555,73.49556325855542,71.962821666137,80.95841726803823
75.94019754927284,78.13017609606247,76.71284304305063,70.10339480143644
77.55529269897737,76.12877051986001,73.09969953126196,64.74837836929255
69.02018907801276,72.18747831884913,73.43122941890881,78.80492914986182
74.41904638553848,74.88136554425937,78.52249668397312,72.45929124136771
75.73795484886172,72.33115653346157,74.17014336228509,76.00745288532602
78.66421836309263,81.8237530096574,77.13338267133568,76.40328718689287
69.90118116009185,73.31135985796416,73.45802281231441,73.77654948270025
67.88708399728716,73.48850077229567,76.05604825472265,74.97501608454769
76.24620050345641,74.13249247402138,70.80071038343917,72.47714372858786
73.26451185659595,71.88390186528672,75.44115961131556,72.80284730566576
78.10949975020092,79.10264634315956,74.85680851495388,78.62654176140572
74.10972759528686,70.11393678974783,81.65774325888822,75.05414552268346
76.48722155182485,71.51333937369795,83.46807535777269,75.48323480294377
79.76047250591324,73.25373510720101,76.72942245919019,72.95711402412411
75.00893528602734,67.91891077217936,74.7284399821778,72.69340265259255
72.93858902663571,75.91167270421235,76.82710507663576,80.66991397127356
77.78858447069642,77.66554791026736,69.41986556964349,74.40307811586771
72.96551512055964,77.69926231485088,78.31362203079605,73.21065857725988
73.16805810184478,73.23639253088919,77.69095414326455,74.37860328643488
75.60165967113181,77.67155500005191,69.8604874180639,71.51800485293964
75.9328470205543,76.90892737969668,79.85743011334921,85.76987556193303
74.50603057810001,74.28489786478808,73.59186637390064,75.70633412083366
79.76086579608395,73.40875359311713,77.83342015344476,75.34966167769306
74.98485111653017,75.3798621488054,80.01016577082474,87.6620304563034
71.32784737208573,74.22128898145156,72.63282575104243,72.34036176143229
66.04167610064977,73.26891371981465,71.47528664499869,71.94351897362779
73.57044931861668,80.10364056250998,72.51309211605378,75.22288804001519
73.58165493836394,81.12520925188291,80.16554147930512,79.58550976708645
75.66072009941279,71.60757738262703,76.73901452078717,74.36870882000501
72.02987575895273,82.28934296386178,69.24499011130368,72.20491627147243
71.67789715055854,73.67302630985243,83.3089151356341,76.76391630736359
68.4318174185565,80.75760399724973,75.44949238791912,74.68152772365816
72.33390907245567,72.95407411235433,80.84332249600568,73.74810462343055
72.1371359244338,78.00625587473839,74.6620141851286,75.10552876221189
75.85545813476706,79.94697556433937,77.3347561449346,81.17930851093321
75.27280506167666,72.24681184142332,74.83272920779278,70.35182967714277
72.6539076225916,75.16753108779554,73.18563332427347,83.98179581698146
76.05814357704732,74.66398480761197,75.86121391328855,86.0921532407232
71.9203390230576,74.63754336896292,75.46474349621069,78.05941901637071
75.31627189403744,77.90834266016108,79.43595771368484,78.25747957924895
72.71714583036942,76.75748571780296,71.72512926459072,71.7479624439606
71.30740442557477,75.8467365831042,80.88228369790782,72.47718077221722
73.37667435204332,78.78794433667707,70.80536064655773,69.604120583079
74.67760617149793,78.94654135792788,76.46959112016985,71.30934499133392
76.4959681048488,78.83636507104082,67.8993892877675,71.90735554281466
73.01366410623507,77.48530619658264,75.96693785507514,74.47630700000305
73.04517739452531,73.27227284734478,71.16376131439524,73.06925184039885
76.61167548826975,71.44984643611102,78.61419584318753,74.22866232885355
73.03289517905746,71.83615328067076,84.96358099622002,79.26598685348344
70.33391254014036,74.88281216005117,74.35327666423522,71.38488438547012
76.12387047471435,66.9220253581364,73.9640816768528,79.66853496446582
69.0439560317552,69.83969657624814,73.77197566546647,74.6776070802702
71.98626857790508,78.15974613798679,75.42370522264957,63.11681618736621
75.78344842602394,83.73581397807646,77.29592867035446,69.48618565204337
76.99749450166195,75.61939059322276,76.33741547547716,73.67743771902187
77.81706666288946,75.29581990874573,71.72267604488091,67.73975828572915
69.07057755821498,79.36477757121727,75.0230223843389,74.6311242375536
76.37380015456856,81.92656162021589,74.98050264519745,74.47212421163582
72.73659835042208,72.01196544311115,76.98493360094005,72.35435754294545
71.92532392608739,74.5737310938447,78.7377745595683,75.9210312566684
79.30840667825215,74.08205360731873,75.07362503977355,66.1851738828737
78.39432095554898,71.6974342308694,83.5337971105687,76.72558667476491
69.92524561961093,72.21964244939339,74.46800114836186,75.09803463444449
76.08870115170414,72.29846581661994,73.67880600520513,79.23384302518264
76.41217919164812,74.60724555092293,75.12357106310746,75.77709261744923
80.41840531995504,79.9085264097438,70.10375288537178,84.72952772159164
74.03706656228515,70.57997324405576,74.93312411031079,64.79559959691053
80.29459590241251,80.32548549377707,72.69430422512602,71.01248726084741
79.53166228543112,70.9185919888685,80.45842327030752,78.44982171817173
74.22958105558187,74.93756947527297,80.38373843216188,71.59353618805189
70.6927322133082,74.37585760399429,77.40519250484091,77.34484183241402
74.80577351831265,74.61887624879701,75.44776766162227,67.21788180628168
75.30113579367698,74.48436682786325,73.49175518562612,73.15686289614162
75.69450853331534,71.94401742263275,71.68972168834738,79.04904798700625
73.7050230826595,73.80228551017122,72.04945861879096,75.3626499870137
74.89916453544932,78.42943252213978,78.6930972146069,91.79441720338863
72.1581799540168,73.34591197678745,75.76147705433084,81.52555235063933
73.2488116681936,73.15115678812845,80.48164542054083,83.13070270074637
75.56330018528918,69.50955282953745,71.76589463754141,70.91670018673233
73.12914538579727,76.50425744088713,77.33057074594635,68.54836497036881
72.02676130937319,75.21074477023764,74.5891762051355,75.43027626429841
74.82694868660137,81.84154083262027,76.76292358656643,67.15635489022584
77.93269755568619,77.32624075368932,75.41272406922532,76.75725185880161
77.71167687716456,73.65159961932544,78.87857654797608,75.44837563087239
78.94090552221661,72.234287994007,77.56495621218026,82.50935841869004
75.31438595103779,74.13279696654493,75.25804586363905,68.88507882064967
74.80959885696234,79.17148259293357,75.33296359129984,71.4205136003237
71.85816025088874,74.25967250716263,70.56244248996629,73.54127203202516
75.21721114717415,81.4243772598585,79.40997601976333,71.8851591168044
80.14942943150717,74.22431441177253,75.45208487516747,84.53328100384057
70.30531398381575,77.12465966628147,75.44929339195289,81.44474219270971
72.4584605222067,75.51916336424627,72.09963990925483,78.76710887409438
80.11894268455781,77.87831311507456,78.13152644806596,72.39743137774184
77.55490086221457,73.52910025981431,74.26495859449972,78.87230446712792
68.66462485578379,74.53667814858748,69.70266481916222,77.58586645581985
74.43941682821666,74.03978428745276,69.94898476242643,63.86950052321235
72.71155801082794,71.65020853192006,83.89473251376391,74.28880313532551
70.43610281433509,75.98530519159637,74.27708582519864,77.78189860636441
81.0665649161979,75.31912472069725,81.08057653828426,79.11093041959602
71.29363064070219,77.30854681140103,82.65693955503895,77.2341530982216
76.45353386019241,74.90186295625674,72.90497790290362,73.43951495181622
72.55760149138916,73.94030314686906,68.09764503986797,66.36902384661656
79.54025426292445,72.89866325802016,76.82653148655706,76.87756062051167
74.65961925163916,74.06988452026985,73.06372820903991,87.88778351651675
72.70808406940144,74.43112894111783,80.30259519827524,60.54937634336764
72.99413653933614,74.65761586443708,71.50131337639482,71.56954254814622
78.13276053663355,71.54908391147266,72.87176422948046,84.17749193257488
79.9486755529399,67.10139352652072,72.45534535288176,82.79905180605559
73.6694224167061,75.58176304083487,80.16389906128495,74.3618603863783
74.85929900417236,78.2138576305385,74.5743100634845,71.47451857506555
73.01251477056041,70.1750584471252,72.93907288753752,75.25414883268306
72.85685551763282,77.81368611941483,77.26217636694962,78.95634323742252
74.41394880687167,72.81061382098575,78.39450240950848,74.42653843368925
81.07964004397206,75.85883928598506,76.87914851398153,86.47474833542783
74.989806796737,70.21897653507699,77.80913777028995,73.32212474724132
72.88454181603983,79.02979654854154,74.59277916152115,75.91922374087777
69.22929797803461,74.97074403257969,74.52991089816344,67.23268904153441
74.54177566241331,79.2725642343641,80.0364452272188,81.21679826022165
74.88421741516095,73.51073656337537,77.76911526469227,76.61719053961625
72.48448509970302,78.72515999661758,75.17109506675462,70.21307105847725
74.27769586190729,72.76975684001113,66.37592828488243,76.89943780812374
73.16944364083056,75.31679196349421,74.4686700248602,64.57216928749425
71.0834433062436,67.04155037543632,77.69935213957528,75.17708933010336
73.71597547688131,73.18265594828324,74.28679235218233,78.51405458338992
71.43309592513685,69.10342154025501,72.46543449996453,72.1954828302975
70.8453912750207,70.80201942561649,73.68772227246919,71.32823410981716
72.7271623462928,77.9532599359064,80.0717502276493,70.95659827087286
76.17825495549333,77.70914831435688,76.433496299861,74.79591768175136
75.10869251575612,70.91160147385932,78.83302664221958,77.58010123082619
73.37322154486503,74.19927342416628,66.6152750707445,80.16792544543534
72.20473420694321,67.91481842914479,76.7811153748358,68.55485350920368
77.82686894342834,75.75861223049128,73.83761756620117,86.31190161722776
79.91399911322469,77.04578657435682,70.43306629323588,73.19477511965273
71.39542273794663,71.54318564899846,71.22829082350557,83.1702554872929
75.54836216851643,78.44402685065215,71.33558582905147,77.94436706719877
70.20656786609604,71.09342458645652,80.49934859021192,78.82637784149244
75.80653095892814,74.32376501869543,77.38680281766364,75.13997610648707
71.81088823919575,75.42216974807188,68.63034251583572,71.07779274487893
74.5850536049049,75.05364993524783,80.945113204507,75.44153666933443
76.05688160768274,72.62857336956058,79.47041585173696,74.04367659508351
73.9347276649011,71.94203133043348,79.21566163825374,72.08139581420858
72.63548739620707,73.01193199845149,81.30620893151183,67.69896743321695
76.23885908173457,74.9115691479007,76.42705739197217,82.36327361002236
72.05522649857016,77.7941357203251,63.052510198132914,79.12157731036386
68.8029303331757,71.76381111552742,79.1320544843974,75.66623339704843
71.77611090338317,80.59428795558306,80.06325222639323,72.41485704560422
75.5534749890282,82.58089559682928,80.0494640330494,74.49950094090094
77.28169828556874,80.81462765789423,79.20424558017912,72.17172319015461
70.82807419463464,67.37251962287331,70.86843692194861,67.89422733821405
76.92460573726119,80.58659251252297,71.90548335806311,76.24832766934728
79.28798824916284,79.51358011768616,74.63408663660162,81.08048604675277
72.6076672460651,82.4167711379072,74.69189591336816,77.28015296771572
74.03900379609992,73.68890135636431,75.36416362814968,80.58298284434913
74.45194665820627,72.42443018909997,73.07529978031751,72.22948669058633
74.88392066465929,82.3673358825,69.34077410572021,70.8392668312824
75.92169132398347,77.61495680185561,74.23882407478364,77.42609975559853
68.20991699034906,70.77578010216959,66.69721696976995,73.92979747871094
73.47919799523504,69.78992319507357,74.2269671198315,78.30705870974946
75.70381354274804,76.99204142371194,77.3152961372729,76.452381122249
76.21453070903402,72.22925938586411,77.69773563641169,65.51476326536729
73.79373494852503,69.89859137061619,72.65343602847564,78.50046044512257
71.47448012534001,72.73959871421738,74.74504942310108,83.18776972506828
70.53914716552094,73.5799032309827,80.11121144840833,71.20258217724464
76.93925254474698,78.02630782989773,72.5571105580425,74.49943139193483
72.5780811829285,76.91259210507532,75.535663072296,72.1608424560386
75.26891758188381,75.06953988244885,76.96168662610738,75.83245828166287
77.03152321094997,83.45557547176408,79.94509881684472,73.49899174277283
77.8200270164585,71.17552846814526,74.33344650246917,85.98260743605317
77.73676040195384,72.91589107997234,76.32351271479536,71.59604144352873
77.4859039492508,75.53371442488485,74.04304451227688,76.82256476902201
83.2269253567657,73.84164026081122,71.29752439630977,69.44291585735678
76.62285048515346,68.48053995119326,70.40070567506795,72.90149933974604
71.67497728851367,82.6389734317831,76.43076864939393,66.53129512053337
74.87134662032163,73.44299899866782,77.56600512779893,78.27438311268774
76.00103017848599,77.29277040348387,70.6791897278496,71.60119462915397
79.23968031249714,77.46816605965525,75.25684322994135,78.86070252168405
76.07152955677729,75.3421154302759,74.72177611922801,77.88468979501582
79.20985277383907,76.55195151529682,74.47232164533841,76.76484891638049
75.95561420103797,80.34048872543298,78.27610928423061,72.89404829775518
80.44249851853844,75.73766086405976,81.64090166279482,67.20647811708697
74.88153181176193,75.0368409195752,73.1268424672253,82.44592835655529
71.17911270181916,72.13502092054487,76.15228278516591,75.17374771017249
75.19826907201772,75.454897384424,74.55215437028386,64.37322893079184
73.98575457694626,76.2644851041688,72.5003280597455,62.493765018570706
78.57384610816763,78.81555785386276,69.42140960513424,82.72032511079424
71.78206697479776,75.6878120700113,83.90045623124624,79.54831141997454
72.62437672971987,71.80413177557259,72.26767142886608,77.0887050256747
75.96275691505998,78.54023133828541,71.13031478804909,72.42414036909646
74.53878354932309,69.72058317510924,79.03219466215614,75.45174459288071
73.67576410405137,71.66505287281515,79.5826423167953,78.7909210182806
77.83141867414824,74.58462107854551,78.51175203997305,77.51908831580825
75.59449960525357,78.24520892773933,69.57170704358265,72.6804866132565
71.2316501424784,80.97004470628133,74.77215785120202,69.95621355797905
78.34030533938994,67.09644226479224,74.15892023039703,75.0415885931602
67.58388076080172,76.97846480998504,72.49374364590776,71.37570339149059
77.42827135344123,77.70890184608783,76.31362115553502,76.69599383988279
78.82339678920118,77.00167796306823,75.97581862883654,66.60590099679916
79.98464943303813,73.39166366043312,75.14436858533547,73.16974284100962
74.90258445009611,71.90437508357357,77.06641461402728,60.74832096668274
75.6063615468359,79.57412503086633,72.97098467966764,71.16777830164918
80.01646475186018,75.0963403290385,64.83939472766568,63.50436550717952
78.01621040746619,78.43195649174815,67.56344297588855,75.09932442398313
72.69910751829072,78.38378437787028,75.69618674846691,75.19217316263587
74.37014406643596,73.09730485784536,72.34853389314324,78.59514604813253
75.49674662267147,78.27948885563505,68.61721406634167,72.35753712566708
73.68853333586493,77.3024315440966,76.71701894948374,67.15460889270183
73.31869771198801,75.68809518185803,72.25478852467539,77.65579657998907
74.476967695118,74.22487718690296,70.83503531760363,77.1619740289222
74.73038608347264,78.52445163087789,65.95109755026225,74.0425413436607
76.63689833963744,75.30667311295531,72.95086363740612,70.18722049423734
77.53210060832154,76.48408921009032,76.84155755378721,78.92679433412943
81.50652458985877,80.06475949845884,75.68391629004529,74.6421375332591
75.17024363199525,74.3389562027631,74.74717475421303,80.33918089384785
75.09025389611146,74.70095434387503,74.16800264091681,75.65101545333478
72.28271962979377,77.54897731082258,81.25262188052642,78.51691486189938
74.95757475953512,74.61138565201574,72.36345595765839,74.39565999286097
73.32500011570862,68.6121486390628,72.3867336401641,71.7123233892555
75.88167541759192,76.75979361082852,71.31718065407851,73.5689882233215
74.92547569266465,78.01178779918712,74.14846250252694,80.49166296280583
78.68441500462595,71.03537577903306,70.95634880097757,83.20793263096483
75.47326443370696,77.70421858446674,74.28156888513259,71.20877561388451
69.8976537705052,73.93846873227831,67.68240170576803,69.1634283016733
66.09105469465962,74.91692223893283,74.4989294815135,76.31585963960089
81.3425633207927,69.26484069009479,74.4244101186717,72.57786666763381
74.18342953866352,78.94667478525881,78.15602971773485,80.88492512619482
78.99968791154939,77.06345616401812,80.98481669876995,78.44701350404821
76.00794712837482,73.51237827844588,75.95162388411617,79.76675737003731
69.10502202972563,79.21034388919601,78.88089884841243,67.93768469417638
71.94657962122648,72.67818643986796,77.10543094280374,69.00450748685948
76.23791407337652,71.83662111227044,78.46009774995649,68.75884280132188
74.484032459748,81.85465064962366,78.55548738420399,82.32299893612824
73.07916338096037,78.10006861206938,72.96221047005952,76.6083278782003
79.94898243964198,75.11627839010981,81.76140208957118,75.68959069372161
71.98354557319614,72.47746988794738,69.41054812243007,76.19376231085124
69.60323976297175,68.35595322198941,66.93714465035221,80.04289980195877
74.43466847996832,76.0575902235699,68.85332861926808,76.4206852608263
79.88320743638361,71.90401779982307,74.24357750956287,69.21488838644521
72.47931455428672,76.0691296382329,79.62340145938025,77.71076445221082
79.49686498213424,80.61102516824644,77.59353956666588,84.88348600366967
73.19865079512998,77.5711175677575,76.31310359021643,75.90981062442702
75.10045856586645,74.60700577776512,69.51585802137417,80.94828624430535
73.93264755159662,77.369813108636,73.08919665747416,63.66592936208565
78.62057311162742,70.75438329444687,75.62900029793441,74.59886131477565
76.27421417291801,67.78772580563516,72.84237258834928,82.4698622355846
73.28582275562714,71.86852277334135,77.03635708832881,75.5839370565678
80.41265830960253,73.92335182926311,79.6848435250131,69.94121837103825
72.61708595334858,70.03913259059497,73.80077613740235,82.76291918854045
74.6004073258445,73.62371051086899,76.79150196665867,70.96909375120401
76.62474442832276,80.06327453621088,68.72714055897048,74.7532743646023
77.52746937021489,79.22573180501163,79.95077338831341,72.85708277546799
79.15900903783549,78.82374448912323,70.47544779961513,76.62288339389494
72.43303354259855,71.43352681487788,74.76617433039468,70.54750098049475
72.62774652570663,77.65353330797578,72.7563440299569,79.35294254671871
75.73910001303985,77.24305105918151,79.03999180199692,75.19898917636937
71.25769885346537,69.59662161960188,75.56252228852455,78.49385596092436
75.43591841296013,75.72234309099329,69.19366672113833,79.11438363295257
77.34936768815365,81.07907480407401,73.04372706226366,72.43823297833187
76.7387050933533,73.53530104061676,73.244053912107,68.03788923156806
75.241457130921,74.28695768271791,72.7055882150267,66.41714024919362
74.8621632633029,72.21782340443809,72.95077166554532,76.44147805537975
73.98628830005481,80.16532386223042,81.17713823334122,71.09918500393152
78.97541511105779,73.8368262520978,77.3633030572088,73.9079415935154
75.55989029336354,81.03423961583391,72.11790271285344,73.16208612646784
71.80727109461982,77.43782057951415,73.48898875486171,77.35045983161173
77.96616335139045,76.16944275855818,64.52547597738285,82.13993343090875
74.87515711094014,77.19354114652666,72.3853363215118,74.92893471154485
73.76493825781725,77.39011946379533,69.4307605240208,84.78890974860578
77.84367956941875,71.52243238540706,76.33773785890264,80.39196366866926
73.96728339458642,81.20900646305675,70.67364448525248,73.53030018824225
76.26055006356465,72.54841481642099,72.17244509635985,84.37043943022572
75.26466615082802,77.49312537890499,72.95361976671754,74.44972503205545
71.99396208224262,73.57316491363436,76.5053440902912,82.79938481989588
71.07510179678738,74.76814261552093,70.90842035728862,79.00181013405727
75.81316997831104,80.47463606814414,76.13449523664822,77.52753944989286
80.67434170452502,73.02685913236328,75.67845927828003,84.4588803611575
76.73846729401224,78.33458335414564,70.73251947128625,74.6652325565586
72.6202803547878,73.72407486574059,80.01692923331971,84.77625907381923
73.19140909368377,74.05275408879152,76.37340581832657,70.70985651523506
72.56141877654247,76.84099009497788,74.70729063040372,74.2665483120044
73.25548117399164,72.43495738262739,77.1104637243466,69.76864180325026
72.74851340506362,71.06938638331675,83.77293401705897,79.64371689181334
77.7388467423669,74.01957955222207,73.4780517402757,79.58752436281762
74.93102509855824,74.18029517867402,71.05648843782363,72.49392110289885
71.0460460964358,75.89453826014137,72.151944483117,68.49382482082127
71.99884586935133,77.88664187997172,75.69636190365775,69.0563218143869
70.34211641136896,74.69922243961784,78.11842337080508,78.74142382826804
73.82606198681925,74.63411627111084,73.00717093198067,78.406448505407
75.75211593973746,74.9225205592571,70.10247261224961,77.32840454004628
77.05157380271939,77.03488545301424,73.06724273685059,65.48125201889555
76.73129218558917,75.54138356340466,75.65795132907016,69.4568959618701
78.05236951558358,73.672928153524,74.59461272122431,79.21245933737167
77.18609419968682,73.36070100288165,77.21812034840173,83.83445805447658
70.90352070016947,71.69150791746698,72.66312911154198,92.88919001317126
73.80567292577558,77.34288363870326,80.90428610658364,78.59621098329357
72.39754652826633,74.48429220180319,72.16115770156472,70.43994340594458
72.52796289169054,72.04460869428414,66.63276852771382,73.02976837041663
71.77254273007352,73.78068921621636,71.17125091470045,82.03499040998835
79.48209914611252,75.21132811216451,75.05327726394304,73.6879817118341
74.46598069426854,79.54407847043252,78.11406111296488,75.31449933367118
79.78422523629123,77.4990396614052,67.05412365685089,75.54316101811446
75.8722081009443,74.79136155211135,85.4733999543478,76.9441073088583
71.43186397871999,72.12053421214425,78.770648111687,71.3103939257572
77.1001349668942,76.373575694172,73.3364730781375,78.4174426475412
76.32655393241431,66.95708109791931,79.63937565783087,78.84760594838161
70.08220668857125,74.43756555580654,69.59138630560788,79.18964973877917
78.20793854389574,77.17165534358087,72.70858177098795,69.95428197317165
72.13870754550877,75.1266803116727,74.60071217369816,67.36554687585885
79.39255853540043,73.59487797220932,73.35791187983814,86.74046640999555
78.03166974012554,68.1799716403432,70.18877288320425,75.41270678361639
77.55731787578712,75.41876755203188,73.03863935031957,71.01843843069332
78.80765628510441,78.84215417296565,75.64048921163905,67.621776445583
70.17873150423299,76.60992137359723,73.24510096411451,78.77239552265111
74.16131347715643,76.29860501034658,75.5596113631012,76.9118458977922
76.02329840261561,75.63614961061877,77.79035679601749,68.99318189644836
76.15213094052116,77.61586873428091,73.113670534068,70.06351621855303
78.99644607421754,77.90560180611223,69.4333786992317,76.78838114328285
70.76848196822411,73.04624060400585,67.83753455941107,74.74612072780701
77.15443790884686,77.1603797890433,81.03086754854965,72.60885005299193
78.02940339356697,79.71409379463203,76.66386769983642,76.9722228121782
80.17699612687903,74.29849217961804,76.04975745315674,78.23798579013022
74.14868294060992,74.05337560703997,72.39814225222537,73.9877687761854
74.73368307987516,75.57897353379019,67.92814332027996,79.29672575495701
75.21676822909167,77.19321542434551,79.22707806442915,69.74478793098197
76.24500616257166,68.59168935229552,66.22790167864659,72.05901891407973
77.07727792234431,72.5329849464906,81.34319955867362,72.05243948333454
78.57877867118549,74.69332119805942,79.79025701409839,72.09865680952383
74.20290275811521,77.03975374291356,75.55965404845696,71.8817389450585
77.18077886465903,86.07332104363763,75.06751677019398,80.11908270174604
75.4298200015349,73.70139934738673,72.09041085955478,70.58873254415475
76.8938963337627,75.35283016058654,78.05806002156841,78.940824600372
77.52162314462085,75.52240918808164,75.48259066945556,85.45143829517441
71.2974418649415,85.99059156341562,70.69937815846018,79.681298208122
74.54855894574602,72.98455579498064,66.8646984403108,78.52310564304416
69.01688642499496,71.53489327084111,73.72290446093926,64.21352160975201
70.99766589264793,78.52313088059793,76.62352764792583,72.15816537843992
70.06989571276614,79.05628057614288,74.9368961978613,79.40968373081512
72.51778723098305,73.08154631748796,79.21248306955749,82.80411830603714
76.5794742095126,72.63924071059095,72.82483537285796,71.31261110834241
77.08408410785789,79.00386549477267,77.21217587828096,75.81606233443608
76.04295217879135,77.50706936179158,78.75093973526172,72.95356390322696
74.30764755784308,75.15899454574745,75.5238707044414,70.1689690193145
